xstep ystep diode current -8.893888E-09
114	80	-3.180569E-08
115	80	-3.169259E-08
90	81	-2.727293E-08
91	81	-2.774907E-08
92	81	-2.800780E-08
93	81	-2.769990E-08
94	81	-2.817759E-08
95	81	-2.927745E-08
96	81	-3.017283E-08
97	81	-3.186896E-08
98	81	-3.639183E-08
99	81	-4.172228E-08
100	81	-4.681595E-08
101	81	-4.976320E-08
102	81	-5.079610E-08
103	81	-4.969115E-08
104	81	-4.734893E-08
105	81	-4.404531E-08
106	81	-4.017425E-08
107	81	-3.504317E-08
108	81	-3.006303E-08
109	81	-2.890807E-08
110	81	-2.948816E-08
111	81	-3.013161E-08
112	81	-3.057860E-08
113	81	-3.118868E-08
114	81	-3.120305E-08
115	81	-3.135894E-08
90	82	-2.732187E-08
91	82	-2.771637E-08
92	82	-2.753332E-08
93	82	-2.774083E-08
94	82	-2.740891E-08
95	82	-2.777616E-08
96	82	-2.874071E-08
97	82	-2.943381E-08
98	82	-3.168667E-08
99	82	-3.551121E-08
100	82	-3.989800E-08
101	82	-4.238489E-08
102	82	-4.344658E-08
103	82	-4.304182E-08
104	82	-4.110255E-08
105	82	-3.875565E-08
106	82	-3.500145E-08
107	82	-3.078521E-08
108	82	-2.769041E-08
109	82	-2.785813E-08
110	82	-2.824248E-08
111	82	-2.908789E-08
112	82	-2.951674E-08
113	82	-2.965110E-08
114	82	-2.997229E-08
115	82	-3.005778E-08
90	83	-2.720880E-08
91	83	-2.712992E-08
92	83	-2.728250E-08
93	83	-2.740428E-08
94	83	-2.712955E-08
95	83	-2.699323E-08
96	83	-2.748607E-08
97	83	-2.778103E-08
98	83	-2.868679E-08
99	83	-3.041597E-08
100	83	-3.341739E-08
101	83	-3.591077E-08
102	83	-3.725539E-08
103	83	-3.678010E-08
104	83	-3.564089E-08
105	83	-3.331471E-08
106	83	-3.022847E-08
107	83	-2.726783E-08
108	83	-2.693922E-08
109	83	-2.664573E-08
110	83	-2.700713E-08
111	83	-2.775605E-08
112	83	-2.822023E-08
113	83	-2.873891E-08
114	83	-2.908310E-08
115	83	-2.928985E-08
90	84	-2.698106E-08
91	84	-2.697390E-08
92	84	-2.697335E-08
93	84	-2.696083E-08
94	84	-2.675820E-08
95	84	-2.683719E-08
96	84	-2.640913E-08
97	84	-2.647925E-08
98	84	-2.678404E-08
99	84	-2.732194E-08
100	84	-2.827782E-08
101	84	-3.000909E-08
102	84	-3.096223E-08
103	84	-3.118946E-08
104	84	-3.041771E-08
105	84	-2.833223E-08
106	84	-2.655797E-08
107	84	-2.591165E-08
108	84	-2.571054E-08
109	84	-2.585879E-08
110	84	-2.609419E-08
111	84	-2.621304E-08
112	84	-2.662138E-08
113	84	-2.728872E-08
114	84	-2.755416E-08
115	84	-2.773849E-08
90	85	-2.689496E-08
91	85	-2.682863E-08
92	85	-2.670766E-08
93	85	-2.694220E-08
94	85	-2.658031E-08
95	85	-2.637849E-08
96	85	-2.598564E-08
97	85	-2.600479E-08
98	85	-2.581687E-08
99	85	-2.552006E-08
100	85	-2.542057E-08
101	85	-2.562516E-08
102	85	-2.623970E-08
103	85	-2.614083E-08
104	85	-2.558921E-08
105	85	-2.524842E-08
106	85	-2.521709E-08
107	85	-2.479939E-08
108	85	-2.528888E-08
109	85	-2.548282E-08
110	85	-2.574236E-08
111	85	-2.534443E-08
112	85	-2.578756E-08
113	85	-2.645487E-08
114	85	-2.657410E-08
115	85	-2.644382E-08
